UF;MUNICIPIO;TOTAL;AUTOMOVEL;BONDE;CAMINHAO;CAMINHAO TRATOR;CAMINHONETE;CAMIONETA;CHASSI PLATAF;CICLOMOTOR;MICRO-ONIBUS;MOTOCICLETA;MOTONETA;ONIBUS;QUADRICICLO;REBOQUE;SEMI-REBOQUE;SIDE-CAR;OUTROS;TRATOR ESTEI;TRATOR RODAS;TRICICLO;UTILITARIO
PE;ILHA DE ITAMARACA;5570;2556;0;87;5;349;389;0;336;18;1524;77;27;0;158;15;0;1;0;0;2;26
PE;INAJA;3688;1003;0;88;1;377;48;0;24;29;1936;106;18;0;33;1;0;0;0;0;6;18
PE;INGAZEIRA;1204;387;0;43;0;77;17;0;14;22;594;25;9;0;13;0;0;0;0;0;0;3
PE;IPOJUCA;28615;12743;0;779;261;1577;1408;7;1259;331;7472;441;596;0;1034;347;5;2;0;1;48;304
PE;IPUBI;8944;2041;0;356;83;522;50;0;3;30;5343;271;49;0;61;103;0;0;0;0;0;32
PE;ITACURUBA;926;365;0;28;1;101;8;0;4;7;366;14;9;0;20;0;0;0;0;0;1;2
PE;ITAIBA;7683;1826;0;255;8;701;67;0;29;68;4404;159;41;0;57;42;0;2;0;0;2;22
PE;ITAMBE;16412;3707;0;375;31;740;201;0;121;50;8701;2032;194;0;174;45;0;1;0;0;5;35
PE;ITAPETIM;4046;1147;0;100;4;256;30;0;43;7;2166;240;12;0;26;5;0;1;0;0;1;8
PE;ITAPISSUMA;5263;2657;0;92;28;274;423;0;135;45;1158;91;29;0;95;202;0;0;0;1;0;33
PE;ITAQUITINGA;3549;1133;0;43;5;150;111;0;112;40;1659;168;61;0;48;7;0;0;0;0;0;12
PE;JABOATAO DOS GUARARAPES;235025;113753;0;5862;1899;12409;10618;21;2799;793;71907;3740;2155;0;3710;2434;4;24;0;19;214;2664
PE;JAQUEIRA;2188;732;0;63;2;151;48;0;5;19;982;118;27;0;32;2;0;0;0;0;0;7
PE;JATAUBA;4869;1134;0;232;15;495;38;0;7;260;2445;137;25;0;37;22;0;0;0;0;0;22
PE;JATOBA;2544;818;0;49;1;152;22;0;103;33;1106;192;17;0;38;4;0;0;0;0;2;7
PE;JOAO ALFREDO;9188;2719;0;297;16;919;177;0;66;621;3885;344;38;0;54;13;0;0;0;0;0;39
PE;JOAQUIM NABUCO;3242;1137;0;96;4;137;70;0;52;24;1313;170;84;0;132;8;0;1;0;0;4;10
PE;JUCATI;3529;1304;0;134;8;244;24;0;4;36;1550;137;35;0;24;16;0;0;0;0;0;13
PE;JUPI;6208;2385;0;331;21;411;75;0;26;56;2339;366;62;0;64;38;0;0;0;0;2;32
PE;JUREMA;3601;1394;0;97;3;263;54;0;7;57;1473;189;21;0;25;8;0;0;0;0;0;10
PE;LAGOA DO CARRO;4579;1624;0;118;0;268;291;0;299;18;1671;177;20;0;70;2;0;1;0;0;4;16
PE;LAGOA DO ITAENGA;7233;2052;0;409;24;388;203;0;282;57;3087;349;89;0;249;24;0;0;0;0;1;19
PE;LAGOA DO OURO;3186;669;0;47;2;247;20;0;1;36;2041;69;18;0;10;13;0;0;0;0;2;11
PE;LAGOA DOS GATOS;4141;1246;0;115;2;354;63;0;8;41;1931;301;9;0;60;4;0;0;0;0;1;6
PE;LAGOA GRANDE;5659;1808;0;182;4;504;47;0;60;16;2702;180;24;0;92;16;0;0;0;0;7;17
PE;LAJEDO;21790;8130;0;768;56;1583;277;0;611;139;7391;2177;76;0;294;174;0;1;0;0;11;102
PE;LIMOEIRO;23125;7155;0;596;49;1215;937;2;1515;151;9325;1573;93;0;305;79;0;0;0;0;4;126
PE;MACAPARANA;9216;2484;0;217;5;642;119;0;20;24;5061;430;67;0;106;5;0;0;0;0;5;31
PE;MACHADOS;4416;1205;0;199;50;363;75;0;40;59;2163;72;25;0;39;117;0;0;0;0;2;7
PE;MANARI;3094;721;0;71;3;246;18;0;7;26;1911;46;13;0;20;5;0;0;0;0;0;7
PE;MARAIAL;2398;659;0;121;5;121;41;0;5;27;1127;154;33;0;75;17;0;0;0;0;1;12
PE;MIRANDIBA;3499;1093;0;152;21;332;38;0;33;14;1647;74;12;0;24;39;0;0;0;0;2;18
PE;MOREILANDIA;2246;487;0;62;2;205;19;0;4;10;1391;35;10;0;13;2;0;0;0;0;0;6
PE;MORENO;19889;8343;0;784;98;1075;648;0;229;185;7486;250;188;0;315;139;0;1;0;41;5;102
PE;NAZARE DA MATA;9410;4002;0;238;15;493;289;0;468;36;3050;497;71;0;179;24;0;0;0;0;1;47
PE;OLINDA;154239;79352;0;2983;564;7271;5922;15;1681;443;48145;2276;1176;0;2247;709;13;19;0;3;98;1322
PE;OROBO;7610;2745;0;239;12;590;134;0;58;216;3201;234;96;0;43;16;0;0;0;0;2;24
PE;OROCO;3889;1059;0;101;0;259;16;0;19;8;2308;65;14;0;34;1;0;0;0;0;1;4
PE;OURICURI;27931;6642;0;752;75;1647;227;0;148;69;16734;882;129;0;360;128;4;0;0;0;12;122
PE;PALMARES;26539;8245;0;564;62;1158;389;0;398;184;11305;2615;243;0;1140;71;0;1;0;0;16;148
PE;PALMEIRINA;1706;492;0;22;0;99;7;0;2;22;969;62;7;0;11;6;0;0;0;0;3;4
PE;PANELAS;5713;2415;0;117;6;512;117;0;18;106;1840;427;30;0;90;16;0;0;0;0;1;18
PE;PARANATAMA;3851;1422;0;165;3;292;41;0;8;43;1680;104;53;0;20;12;0;0;0;0;0;8
PE;PARNAMIRIM;6493;1546;0;281;8;402;45;0;18;21;3862;174;44;0;59;17;0;0;0;0;4;12
PE;PASSIRA;9401;2555;0;320;11;557;156;0;168;173;4896;379;38;0;102;15;0;0;0;0;3;28
PE;PAUDALHO;18326;6327;0;693;83;857;599;0;507;72;8152;497;110;0;230;75;0;0;0;0;6;118
PE;PAULISTA;126030;67750;0;2082;404;5570;6197;0;1034;437;36538;2141;388;0;1967;548;5;10;0;8;59;892
PE;PEDRA;4906;1717;0;198;2;570;58;0;75;80;2011;87;34;0;42;15;0;0;0;0;5;12
PE;PESQUEIRA;24667;8841;0;816;98;1834;409;0;695;217;9381;1572;199;0;277;168;0;3;0;1;6;150
PE;PETROLANDIA;12010;3369;0;396;22;937;132;0;590;60;5150;917;94;0;233;47;0;0;0;0;4;59
PE;PETROLINA;184007;69899;0;4980;438;14483;3240;7;3546;391;70243;8751;789;0;4015;1200;14;15;0;8;49;1939
PE;POCAO;4665;1202;0;87;4;280;49;0;23;66;2754;132;18;0;37;5;0;0;0;0;0;8
PE;POMBOS;9912;3257;0;509;53;810;148;0;261;70;3782;698;74;0;128;52;0;0;0;0;5;65
PE;PRIMAVERA;2417;943;0;86;10;165;36;0;6;14;850;68;59;0;153;10;0;0;0;0;2;15
PE;QUIPAPA;3580;1340;0;123;5;277;62;0;7;51;1439;158;43;0;50;11;0;0;0;0;0;14
PE;QUIXABA;3512;641;0;59;5;319;21;0;22;23;2306;74;18;0;17;5;0;0;0;0;0;2
PE;RECIFE;747261;391001;0;17582;3479;47033;41894;7;7284;2441;179994;13224;4892;1;11266;6629;36;120;0;204;616;19558
PE;RIACHO DAS ALMAS;8470;2894;0;435;36;672;113;1;9;131;3524;426;37;0;104;49;0;0;0;1;3;35
PE;RIBEIRAO;11246;4813;0;292;28;506;270;0;432;68;3923;372;126;0;328;39;0;0;0;0;0;49
PE;RIO FORMOSO;5539;2407;0;135;15;213;254;0;168;74;1793;136;86;0;211;30;0;0;0;0;3;14
PE;SAIRE;3115;1100;0;107;4;258;60;0;12;14;1342;130;31;0;33;7;0;0;0;0;0;17
PE;SALGADINHO;1369;346;0;21;1;103;21;0;15;60;737;40;8;0;11;2;0;1;0;0;1;2
PE;SALGUEIRO;31462;9514;0;613;143;2113;331;0;705;121;14494;2299;149;0;491;220;1;2;0;1;32;233
PE;SALOA;3890;1275;0;81;10;333;31;0;4;54;1949;74;16;0;24;23;0;0;0;0;0;16
PE;SANHARO;6248;2122;0;181;16;515;89;0;84;42;2574;450;63;0;58;28;0;1;0;0;4;21
PE;SANTA CRUZ;3888;811;0;210;9;275;16;0;2;22;2383;80;34;0;25;10;0;0;0;0;0;11
PE;SANTA CRUZ DA BAIXA VERDE;5255;1023;0;256;39;364;37;0;8;26;3269;95;13;0;32;78;0;0;0;0;0;15
PE;SANTA CRUZ DO CAPIBARIBE;69708;18676;0;1092;157;4454;1107;0;412;361;31163;10497;79;0;873;215;1;0;0;0;4;617
PE;SANTA FILOMENA;3104;537;0;139;7;203;11;0;1;13;2069;47;36;0;25;11;0;0;0;0;0;5
PE;SANTA MARIA DA BOA VISTA;12070;3425;0;322;6;982;96;0;64;40;6681;192;93;0;119;17;0;2;0;0;1;30
PE;SANTA MARIA DO CAMBUCA;4724;1649;0;258;12;264;50;0;27;110;2046;225;35;0;25;17;0;0;0;0;0;6
PE;SANTA TEREZINHA;2987;886;0;106;9;290;29;0;7;14;1449;157;9;0;10;11;0;1;0;0;1;8
PE;SAO BENEDITO DO SUL;1765;638;0;40;1;119;41;0;0;21;785;60;18;0;26;3;0;0;0;0;2;11
PE;SAO BENTO DO UNA;19331;5610;0;1240;182;1559;223;0;129;120;8376;1082;159;0;192;369;0;0;0;0;3;87
PE;SAO CAITANO;14399;4496;0;460;51;692;225;0;311;302;6531;851;46;0;301;77;0;1;0;0;3;52
PE;SAO JOAO;6394;2264;0;172;4;475;76;0;15;82;2890;196;95;0;64;26;0;0;0;0;0;35
PE;SAO JOAQUIM DO MONTE;4951;1576;0;102;0;337;88;0;14;66;2341;307;34;0;63;7;0;0;0;0;0;16
PE;SAO JOSE DA COROA GRANDE;5116;1952;0;109;9;291;156;0;341;33;1590;297;102;0;176;15;0;1;0;0;3;41
PE;SAO JOSE DO BELMONTE;12475;3763;0;365;37;1102;102;0;52;50;6105;473;138;0;121;105;0;1;0;0;4;57
PE;SAO JOSE DO EGITO;14455;4853;0;537;69;1123;164;0;181;58;6379;664;83;0;148;142;0;0;0;0;3;51
PE;SAO LOURENCO DA MATA;32082;15372;0;494;86;1482;1540;3;554;122;10493;472;659;0;531;110;0;0;0;0;19;145
PE;SAO VICENTE FERRER;5665;1593;0;229;3;548;62;0;11;20;2824;296;29;0;24;4;0;0;0;0;0;22
PE;SERRA TALHADA;47164;14498;0;1635;212;3049;552;0;773;189;21734;2923;107;0;667;397;4;3;0;2;40;379
PE;SERRITA;3898;1084;0;102;7;312;33;0;26;15;2078;165;17;0;30;10;0;0;0;0;3;16
PE;SERTANIA;17522;4685;0;497;25;955;148;0;156;117;9952;656;65;0;180;52;1;3;0;0;5;25
PE;SIRINHAEM;8493;3785;0;258;27;377;440;0;196;68;2494;226;124;0;392;26;0;2;0;0;1;77
PE;SOLIDAO;1384;353;0;25;1;106;20;0;11;11;776;36;8;0;33;1;0;0;0;0;0;3
PE;SURUBIM;32621;10713;0;992;189;2610;559;0;567;692;12710;2478;195;0;409;246;0;2;0;0;9;250
PE;TABIRA;13971;4299;0;312;8;1049;111;0;74;56;6683;882;94;0;337;22;0;0;0;1;13;30
PE;TACAIMBO;4128;1392;0;140;4;262;60;0;42;53;1867;216;22;0;50;8;0;0;0;0;0;12
PE;TACARATU;3792;839;0;66;8;319;30;0;31;60;1998;362;6;0;47;13;0;0;0;0;2;11
PE;TAMANDARE;6662;2373;0;88;7;370;202;0;359;56;2469;398;37;0;247;5;0;2;0;1;7;41
PE;TAQUARITINGA DO NORTE;11377;4140;0;350;17;789;158;0;45;173;4199;1171;56;0;177;17;0;1;0;0;1;83
PE;TEREZINHA;1957;570;0;42;1;133;12;0;3;14;1099;43;14;0;15;7;0;0;0;0;1;3
PE;TERRA NOVA;2998;848;0;110;4;173;20;0;6;16;1696;67;15;0;32;6;0;0;0;0;0;5
PE;TIMBAUBA;28996;7345;0;626;65;1422;466;0;328;42;14915;3034;135;0;392;102;0;1;0;0;3;120
PE;TORITAMA;20562;7057;0;393;15;1521;355;0;238;92;7069;3243;46;0;278;18;0;2;0;0;4;231
PE;TRACUNHAEM;2995;1207;0;73;1;130;116;0;126;32;1133;101;26;0;41;3;0;0;0;0;0;6
PE;TRINDADE;13192;3103;0;487;228;746;117;0;60;96;6835;985;21;0;129;322;0;0;0;0;5;58
PE;TRIUNFO;8317;2005;0;241;11;754;93;0;18;39;4865;183;18;0;35;20;0;0;0;0;5;30
PE;TUPANATINGA;5786;1653;0;163;6;409;36;0;44;58;3178;154;31;0;30;11;0;0;0;0;0;13
PE;TUPARETAMA;4182;1219;0;121;23;231;43;0;40;43;2113;251;26;0;38;26;0;0;0;0;0;8
PE;VENTUROSA;4817;1821;0;196;12;660;77;0;102;61;1528;253;19;0;52;21;0;0;0;0;0;15
PE;VERDEJANTE;2445;708;0;76;2;146;22;0;26;16;1336;57;21;0;19;8;0;0;0;0;1;7
PE;VERTENTE DO LERIO;3553;1052;0;118;7;172;32;0;26;134;1870;97;20;0;13;6;0;0;0;0;1;5
PE;VERTENTES;6576;2551;0;239;3;486;122;0;32;80;2441;460;32;0;85;9;0;0;0;0;1;35
PE;VICENCIA;8298;3220;0;309;10;595;153;0;99;33;3322;305;99;0;107;19;0;0;0;0;0;27
PE;VITORIA DE SANTO ANTAO;67492;22575;0;2661;472;4098;1503;1;1177;211;25745;6694;399;0;818;542;0;3;0;0;13;580
PE;XEXEU;2694;1092;0;82;12;99;45;0;19;26;1051;140;44;0;67;10;0;0;0;0;0;7
PI;ACAUA;2770;531;0;147;1;368;27;0;0;28;1605;23;34;0;4;1;0;0;0;0;0;1
PI;AGRICOLANDIA;1983;379;0;22;2;114;9;0;1;9;1189;238;8;0;5;4;0;0;0;0;0;3
PI;AGUA BRANCA;14317;2548;0;210;16;809;86;0;16;22;8918;1477;34;0;120;14;0;1;0;1;5;40
PI;ALAGOINHA DO PIAUI;1946;647;0;59;1;388;19;0;1;5;651;130;5;0;24;2;0;0;0;0;0;14
PI;ALEGRETE DO PIAUI;662;221;0;34;3;70;7;0;0;4;265;32;5;0;12;3;0;0;0;0;0;6
PI;ALTO LONGA;3368;626;0;70;0;264;21;0;5;15;2134;178;45;0;5;0;0;0;0;0;2;3
PI;ALTOS;18458;4286;0;370;75;967;154;0;101;25;10267;1784;89;0;114;152;0;0;0;0;9;65
PI;ALVORADA DO GURGUEIA;1352;368;0;30;3;103;14;0;1;9;694;99;10;0;15;5;0;0;0;0;1;0
PI;AMARANTE;5966;1071;0;92;10;385;47;0;43;19;3899;327;33;0;16;4;1;0;0;0;6;13
PI;ANGICAL DO PIAUI;2369;408;0;34;5;159;15;1;6;4;1365;328;10;0;11;11;0;0;0;0;6;6
PI;ANISIO DE ABREU;2179;652;0;51;2;276;35;0;1;20;1070;44;18;0;5;1;0;0;0;0;0;4
PI;ANTONIO ALMEIDA;1083;171;0;37;40;88;6;0;0;6;518;99;9;0;24;83;0;0;0;0;0;2
PI;AROAZES;1326;333;0;21;0;86;12;0;4;13;693;148;12;0;3;0;0;0;0;0;0;1
PI;AROEIRAS DO ITAIM;822;124;0;19;0;44;10;0;0;2;568;41;12;0;1;0;0;0;0;0;0;1
PI;ARRAIAL;971;161;0;14;5;70;4;0;1;3;624;62;6;0;5;12;0;0;0;0;1;3
PI;ASSUNCAO DO PIAUI;844;183;0;13;0;160;8;0;0;0;453;18;5;0;0;0;0;0;0;0;0;4
PI;AVELINO LOPES;2233;439;0;39;2;334;59;0;0;11;1069;246;11;0;2;1;0;0;0;0;1;19
PI;BAIXA GRANDE DO RIBEIRO;4805;686;0;187;299;523;44;0;1;8;1688;467;40;0;232;603;0;1;0;0;2;24
PI;BARRA D'ALCANTARA;1192;207;0;20;0;72;9;0;1;4;570;299;7;0;3;0;0;0;0;0;0;0
PI;BARRAS;15015;2589;0;180;11;837;118;0;29;29;8987;1988;126;0;46;17;4;0;0;0;21;33
PI;BARREIRAS DO PIAUI;429;90;0;8;1;53;6;0;0;3;232;23;4;0;2;1;0;0;0;0;0;6
PI;BARRO DURO;3036;496;0;59;0;205;14;0;1;7;1977;253;7;0;5;0;0;0;0;1;4;7
PI;BATALHA;5470;1119;0;102;3;410;42;0;17;41;3015;635;32;0;34;5;0;0;0;0;1;14
PI;BELA VISTA DO PIAUI;997;276;0;27;0;147;28;0;1;3;469;35;8;0;3;0;0;0;0;0;0;0
PI;BELEM DO PIAUI;734;252;0;58;4;86;7;0;0;4;247;50;4;0;9;12;0;0;0;0;0;1
PI;BENEDITINOS;2856;376;0;42;1;218;25;0;2;8;1818;334;20;0;3;5;0;0;0;0;0;4
PI;BERTOLINIA;1740;336;0;26;15;140;12;0;1;13;1042;97;13;0;19;24;0;0;0;1;0;1
PI;BETANIA DO PIAUI;2114;517;0;162;4;354;24;0;0;31;956;24;22;0;11;1;0;0;0;0;3;5
PI;BOA HORA;1427;266;0;30;1;107;7;1;0;3;840;156;14;0;1;1;0;0;0;0;0;0
PI;BOCAINA;1725;447;0;14;0;141;15;0;5;8;924;156;4;0;3;0;0;0;0;0;1;7
PI;BOM JESUS;16966;3138;0;508;227;1900;227;0;15;38;7624;2254;61;0;322;472;0;7;0;0;9;164
PI;BOM PRINCIPIO DO PIAUI;1390;328;0;18;0;93;14;0;1;5;815;88;13;0;13;0;0;1;0;0;0;1
PI;BONFIM DO PIAUI;1396;235;0;49;0;320;18;0;0;4;727;22;10;0;8;0;0;0;0;0;0;3
PI;BOQUEIRAO DO PIAUI;1756;463;0;20;0;90;11;0;4;5;931;214;12;0;5;0;0;0;0;0;1;0
PI;BRASILEIRA;2654;554;0;29;2;143;9;0;16;8;1261;583;17;0;19;4;0;0;0;0;2;7
PI;BREJO DO PIAUI;939;252;0;9;0;147;16;0;1;7;425;75;3;0;2;1;0;0;0;0;0;1
PI;BURITI DOS LOPES;5514;1247;0;84;3;293;49;0;29;15;3243;468;37;0;19;1;0;0;0;0;3;23
PI;BURITI DOS MONTES;654;199;0;22;1;138;19;0;0;20;229;12;10;0;2;1;0;0;0;0;0;1
PI;CABECEIRAS DO PIAUI;2237;543;0;33;1;126;13;0;5;5;1226;246;29;0;6;2;0;0;0;0;1;1
PI;CAJAZEIRAS DO PIAUI;659;90;0;8;0;43;1;0;4;0;458;46;4;0;3;0;0;0;0;0;0;2
PI;CAJUEIRO DA PRAIA;2150;398;0;25;0;169;29;0;2;8;1330;153;17;0;7;0;0;0;0;0;0;12
PI;CALDEIRAO GRANDE DO PIAUI;939;389;0;54;2;115;8;0;0;15;302;21;17;0;5;6;0;1;0;0;0;4
PI;CAMPINAS DO PIAUI;1274;313;0;18;0;155;19;0;1;3;685;73;3;0;3;0;0;0;0;0;0;1
PI;CAMPO ALEGRE DO FIDALGO;1230;431;0;48;3;223;19;0;0;11;442;40;8;0;2;2;0;0;0;0;0;1
PI;CAMPO GRANDE DO PIAUI;1900;566;0;57;6;192;27;0;5;15;867;120;6;0;16;13;0;2;0;0;0;8
PI;CAMPO LARGO DO PIAUI;706;177;0;14;0;67;4;0;1;3;371;57;10;0;1;0;0;1;0;0;0;0
PI;CAMPO MAIOR;30633;5514;0;604;42;1508;250;1;212;44;16645;5205;120;0;230;66;1;1;0;0;60;130
PI;CANAVIEIRA;324;57;0;6;0;32;3;0;0;4;210;7;2;0;3;0;0;0;0;0;0;0
PI;CANTO DO BURITI;7459;1768;0;154;43;701;63;0;7;47;3998;494;38;0;38;71;0;0;0;0;0;37
PI;CAPITAO DE CAMPOS;3416;778;0;51;1;187;30;0;14;9;1931;368;19;0;14;6;0;0;0;0;4;4
PI;CAPITAO GERVASIO OLIVEIRA;668;219;0;30;2;115;9;0;0;4;237;38;10;0;0;2;0;0;0;1;0;1
PI;CARACOL;1954;495;0;80;1;205;31;0;0;11;981;133;9;0;2;1;0;0;0;0;1;4
PI;CARAUBAS DO PIAUI;1312;264;0;24;1;131;8;0;3;5;768;88;11;0;5;1;0;1;0;0;0;2
PI;CARIDADE DO PIAUI;899;298;0;37;1;114;10;0;1;5;402;11;9;0;7;1;0;0;0;0;0;3
PI;CASTELO DO PIAUI;5373;866;0;92;13;447;50;0;4;22;3440;356;36;0;14;19;0;0;0;0;2;12
PI;CAXINGO;1165;243;0;22;0;92;8;0;2;7;694;70;17;0;4;0;0;1;0;0;0;5
PI;COCAL;8743;2103;0;225;27;946;45;0;5;28;3768;1376;59;0;30;39;0;1;0;0;4;87
PI;COCAL DE TELHA;1597;338;0;15;2;84;5;1;6;4;871;253;9;0;6;0;0;0;0;0;0;3
PI;COCAL DOS ALVES;1406;446;0;13;0;181;10;0;0;24;491;222;6;0;4;1;0;0;0;0;0;8
PI;COIVARAS;1092;172;0;15;0;57;3;0;6;3;776;40;10;0;7;0;0;0;0;1;0;2
PI;COLONIA DO GURGUEIA;1458;379;0;30;4;127;12;1;1;14;774;80;5;0;21;4;0;0;0;1;1;4
PI;COLONIA DO PIAUI;1913;412;0;25;0;139;15;0;2;8;1175;119;10;0;7;1;0;0;0;0;0;0
PI;CONCEICAO DO CANINDE;953;290;0;23;0;152;11;0;1;7;431;25;6;0;5;0;0;0;0;0;0;2
PI;CORONEL JOSE DIAS;1212;232;0;36;0;159;11;0;0;14;678;68;7;0;5;0;0;0;0;0;0;2
PI;CORRENTE;12755;2432;0;609;104;1196;159;0;7;53;5966;1818;87;0;123;136;0;2;0;0;1;62
PI;CRISTALANDIA DO PIAUI;1342;328;0;32;1;140;12;0;0;7;613;181;11;0;11;4;0;0;0;0;0;2
PI;CRISTINO CASTRO;3304;837;0;65;5;252;34;0;7;11;1547;433;25;0;64;10;0;2;0;1;0;11
PI;CURIMATA;3209;628;0;94;54;309;40;0;0;9;1503;456;11;0;30;62;0;0;0;0;1;12
PI;CURRAIS;999;191;0;16;0;90;4;0;0;2;599;87;6;0;2;0;0;0;0;0;0;2
PI;CURRAL NOVO DO PIAUI;839;216;0;26;0;117;26;0;0;8;428;11;6;0;0;0;0;0;0;0;0;1
PI;CURRALINHOS;498;85;0;9;0;45;1;0;2;0;339;10;5;0;1;1;0;0;0;0;0;0
PI;DEMERVAL LOBAO;5243;1187;0;121;8;320;41;0;41;10;3122;276;46;0;37;14;0;0;0;0;4;16
PI;DIRCEU ARCOVERDE;1725;414;0;93;8;141;13;0;2;14;924;91;11;0;2;11;0;0;0;0;0;1
PI;DOM EXPEDITO LOPES;2615;803;0;94;15;215;39;0;1;17;1165;192;11;0;34;20;2;0;0;0;1;6
PI;DOM INOCENCIO;1505;300;0;107;0;338;52;0;1;37;634;11;21;0;3;0;0;0;0;0;1;0
PI;DOMINGOS MOURAO;632;131;0;6;0;67;4;0;0;2;366;45;10;0;0;0;0;0;0;0;0;1
PI;ELESBAO VELOSO;5197;1154;0;88;6;438;36;0;16;17;3042;335;18;0;18;12;0;0;0;0;2;15
PI;ELISEU MARTINS;1124;231;0;17;5;76;3;0;0;4;703;55;5;0;11;11;0;1;0;1;0;1
PI;ESPERANTINA;15981;3358;0;341;55;1100;117;0;20;49;7935;2689;88;0;70;65;1;1;0;0;17;75
PI;FARTURA DO PIAUI;779;187;0;40;1;82;5;0;0;13;398;37;13;0;1;0;0;0;0;0;0;2
PI;FLORES DO PIAUI;846;238;0;21;1;107;7;0;4;8;411;36;4;0;6;1;0;1;0;0;0;1
PI;FLORESTA DO PIAUI;690;156;0;13;0;65;9;0;0;12;386;40;3;0;3;0;0;0;0;1;0;2
PI;FLORIANO;49110;12289;0;1378;180;3589;518;0;155;130;24710;4957;102;0;487;294;4;1;0;0;25;291
PI;FRANCINOPOLIS;1208;221;0;21;0;99;7;0;3;13;688;147;5;0;2;0;0;0;0;1;0;1
PI;FRANCISCO AYRES;956;201;0;11;1;83;3;0;1;12;516;104;8;0;12;2;0;0;0;0;0;2
PI;FRANCISCO MACEDO;784;270;0;46;6;67;5;0;0;13;335;16;10;0;7;6;0;0;0;1;0;2
PI;FRANCISCO SANTOS;2024;604;0;100;8;221;14;0;34;12;759;209;8;0;23;20;0;0;0;0;0;12
PI;FRONTEIRAS;5530;1436;0;267;122;573;54;0;2;42;2601;205;29;0;78;80;0;0;0;3;1;37
PI;GEMINIANO;2370;558;0;45;4;143;27;0;4;19;1359;157;15;0;21;10;0;0;0;1;1;6
PI;GILBUES;2678;501;0;41;18;240;39;0;7;10;1433;282;26;0;30;37;0;1;0;0;0;13
PI;GUADALUPE;4303;861;0;110;16;370;27;0;5;16;2303;500;16;0;26;17;0;0;0;0;6;30
PI;GUARIBAS;973;143;0;15;0;135;19;0;0;0;634;21;5;0;0;0;0;0;0;0;0;1
PI;HUGO NAPOLEAO;1422;311;0;10;0;63;1;0;2;2;919;103;2;0;3;0;0;0;0;0;2;4
PI;ILHA GRANDE;2720;455;0;17;0;101;27;0;8;9;1729;349;12;0;5;0;0;0;0;0;1;7
PI;INHUMA;5193;1413;0;140;6;525;69;0;6;15;2251;692;33;0;20;3;0;0;0;0;2;18
PI;IPIRANGA DO PIAUI;2476;789;0;76;4;214;23;0;1;17;1037;278;13;0;13;4;0;0;0;0;0;7
PI;ISAIAS COELHO;1362;253;0;25;7;168;16;0;2;8;767;81;9;0;7;17;0;0;0;0;0;2
PI;ITAINOPOLIS;3405;778;0;74;3;319;37;0;0;27;1870;224;36;0;23;5;0;0;0;0;1;8
PI;ITAUEIRA;3510;581;0;84;32;365;36;0;3;13;2021;279;10;0;23;53;0;0;0;0;2;8
PI;JACOBINA DO PIAUI;2751;540;0;88;6;328;16;0;0;6;1639;97;3;0;13;4;0;1;0;0;2;8
PI;JAICOS;6350;1617;0;187;6;641;63;0;2;41;3416;290;21;0;39;6;0;0;0;0;2;19
PI;JARDIM DO MULATO;760;160;0;7;0;61;4;0;0;2;422;90;5;0;5;0;0;1;0;0;1;2
PI;JATOBA DO PIAUI;1491;311;0;43;0;165;8;0;3;2;802;131;16;0;10;0;0;0;0;0;0;0
PI;JERUMENHA;1017;233;0;25;2;81;12;0;1;4;566;81;2;0;6;1;0;1;0;1;0;1
PI;JOAO COSTA;622;111;0;9;0;50;5;0;0;0;407;29;9;0;1;0;0;0;0;1;0;0
PI;JOAQUIM PIRES;2473;605;0;59;2;219;18;0;2;7;1359;172;21;0;4;2;0;0;0;0;0;3
PI;JOCA MARQUES;916;185;0;13;0;72;1;0;0;8;579;49;6;0;2;0;0;0;0;0;0;1
PI;JOSE DE FREITAS;15153;3080;0;187;10;802;102;0;51;25;8895;1689;179;0;78;17;1;1;0;0;6;30
PI;JUAZEIRO DO PIAUI;925;189;0;29;1;96;5;0;0;4;548;41;4;0;3;2;0;0;0;1;0;2
PI;JULIO BORGES;1020;193;0;28;27;150;14;0;0;9;417;74;8;0;28;69;0;0;0;0;0;3
PI;JUREMA;828;237;0;29;3;83;8;0;0;4;416;14;29;0;1;2;0;0;0;0;0;2
PI;LAGOA ALEGRE;1880;360;0;28;0;113;8;0;4;2;1131;172;49;0;11;0;0;0;0;0;0;2
PI;LAGOA DE SAO FRANCISCO;1465;305;0;15;0;120;11;0;3;4;815;181;7;0;0;0;0;0;0;1;0;3
PI;LAGOA DO BARRO DO PIAUI;1247;425;0;45;0;281;34;0;0;19;386;30;20;0;3;0;0;0;0;0;0;4
PI;LAGOA DO PIAUI;893;189;0;26;5;63;5;0;8;1;547;26;8;0;5;5;0;0;0;0;1;4
PI;LAGOA DO SITIO;928;236;0;20;0;104;11;0;4;4;437;99;5;0;5;0;0;0;0;0;0;3
PI;LAGOINHA DO PIAUI;1019;211;0;11;3;56;12;0;3;0;620;94;5;0;2;2;0;0;0;0;0;0
PI;LANDRI SALES;1380;216;0;32;14;71;12;0;1;7;940;56;1;0;11;15;0;0;0;0;0;4
PI;LUIS CORREIA;9442;2080;0;107;3;605;82;0;34;34;5394;885;66;0;67;4;2;3;0;0;5;71
PI;LUZILANDIA;9727;1867;0;160;11;774;89;0;44;58;5795;789;58;0;38;2;0;0;0;0;3;39
